

DT = 0

	 h 	 Beta 
62.000000 	 0.02295632625032016649 
63.000000 	 0.02310707384845743853 
64.000000 	 0.02326592120970584834 
65.000000 	 0.02343166524630186168 
66.000000 	 0.02360380303949180525 
67.000000 	 0.02378472875623195357 
68.000000 	 0.02398128891405761076 
69.000000 	 0.02417620530144234600 
70.000000 	 0.02438639980315182934 
71.000000 	 0.02461262951555936301 
72.000000 	 0.02485108971051230506 
73.000000 	 0.02509185851871084325 
74.000000 	 0.02537900243262130803 
75.000000 	 0.02570465174392226257 
76.000000 	 0.02605003124078984073 
77.000000 	 0.02642236304268767710 
78.000000 	 0.02678836408912213182 
79.000000 	 0.02714554030265244056 
80.000000 	 0.02749266185014911587 
81.000000 	 0.02781644255515626843 
82.000000 	 0.02809923210305835875 
83.000000 	 0.02835618645969060006 
84.000000 	 0.02857345433875000881 
85.000000 	 0.02873906319344010640 
86.000000 	 0.02887236957964929573 
87.000000 	 0.02895919053059414078 
88.000000 	 0.02899292008477179564 
89.000000 	 0.02898579837481288571 
90.000000 	 0.02892525791098347551 


DT = 4

	 Tn 	 Dbeta 
60.000000 	 0.03024501956565678329 
61.000000 	 0.03043943705068528210 
62.000000 	 0.03063578046103607178 
63.000000 	 0.03083987435855963660 
64.000000 	 0.03105489537226910346 
65.000000 	 0.03127924242108656716 
66.000000 	 0.03151224879695039421 
67.000000 	 0.03175711595784943414 
68.000000 	 0.03202313139540992337 
69.000000 	 0.03228695655393181568 
70.000000 	 0.03257147818974814868 
71.000000 	 0.03287773338018709635 
72.000000 	 0.03320050893144788767 
73.000000 	 0.03352656012668932262 
74.000000 	 0.03391546745190712059 
75.000000 	 0.03435665684493278277 
76.000000 	 0.03482477061339570718 
77.000000 	 0.03532973126081517118 
78.000000 	 0.03582651565267613164 
79.000000 	 0.03631178926745336905 
80.000000 	 0.03678390787232298925 
81.000000 	 0.03722484581349265464 
82.000000 	 0.03761066721964424764 
83.000000 	 0.03796182672803619790 
84.000000 	 0.03825942975465888157 
85.000000 	 0.03848703141133726774 
86.000000 	 0.03867071523682982098 
87.000000 	 0.03879106772473836506 
88.000000 	 0.03883880405467177860 
89.000000 	 0.03883055583839544606 
90.000000 	 0.03874880748086103471 


DT = 5

	 Tn 	 Dbeta 
60.000000 	 0.03783169731974989763 
61.000000 	 0.03807838866329515959 
62.000000 	 0.03832749393054930148 
63.000000 	 0.03858643541598614363 
64.000000 	 0.03885919276113663362 
65.000000 	 0.03914376842451149779 
66.000000 	 0.03943933380597473143 
67.000000 	 0.03974990204005325600 
68.000000 	 0.04008727854248807926 
69.000000 	 0.04042191877162948366 
70.000000 	 0.04078283132533048333 
71.000000 	 0.04117134662414217300 
72.000000 	 0.04158077495411487828 
73.000000 	 0.04199454160963017602 
74.000000 	 0.04248814021566970495 
75.000000 	 0.04304825306955603614 
76.000000 	 0.04364278309380861809 
77.000000 	 0.04428449496889187709 
78.000000 	 0.04491631289392680054 
79.000000 	 0.04553405731665831346 
80.000000 	 0.04613566715048744021 
81.000000 	 0.04669822668946706917 
82.000000 	 0.04719132004232790001 
83.000000 	 0.04764081947819557433 
84.000000 	 0.04802258119919535634 
85.000000 	 0.04831545570246961047 
86.000000 	 0.04855238638536370915 
87.000000 	 0.04870848707069079520 
88.000000 	 0.04877156455840192528 
89.000000 	 0.04876279265896514559 
90.000000 	 0.04865934168073497712 


DT = 6

	 Tn 	 Dbeta 
60.000000 	 0.04542696906263725409 
61.000000 	 0.04572734877779554424 
62.000000 	 0.04603063248957629111 
63.000000 	 0.04634589488068589780 
64.000000 	 0.04667792190380661010 
65.000000 	 0.04702432109951348860 
66.000000 	 0.04738410385721019552 
67.000000 	 0.04776209923738396201 
68.000000 	 0.04817270608434258417 
69.000000 	 0.04858003108088875671 
70.000000 	 0.04901935859771111570 
71.000000 	 0.04949232550235192069 
72.000000 	 0.04999069872269570197 
73.000000 	 0.05049456680307824741 
74.000000 	 0.05109572775021664626 
75.000000 	 0.05177808170473549576 
76.000000 	 0.05250263834156174841 
77.000000 	 0.05328514357182823763 
78.000000 	 0.05405616239352007552 
79.000000 	 0.05481066563578520373 
80.000000 	 0.05554617279986378414 
81.000000 	 0.05623473038191546119 
82.000000 	 0.05683925186175479288 
83.000000 	 0.05739114354606884155 
84.000000 	 0.05786081067042999487 
85.000000 	 0.05822217171243385808 
86.000000 	 0.05851516012999178479 
87.000000 	 0.05870918026913521381 
88.000000 	 0.05878890609536827072 
89.000000 	 0.05878020141211117572 
90.000000 	 0.05865456415423013492 


DT = 7

	 Tn 	 Dbeta 
60.000000 	 0.05303006269222544644 
61.000000 	 0.05338551904106827312 
62.000000 	 0.05374437128774863653 
63.000000 	 0.05411740018299348448 
64.000000 	 0.05451020117056893516 
65.000000 	 0.05491998842542425430 
66.000000 	 0.05534561519309498523 
67.000000 	 0.05579273057531006913 
68.000000 	 0.05627840091955712415 
69.000000 	 0.05676024416677127871 
70.000000 	 0.05727997138632959923 
71.000000 	 0.05783953874322055044 
72.000000 	 0.05842910417412874174 
73.000000 	 0.05902541308979954854 
74.000000 	 0.05973695131772346900 
75.000000 	 0.06054479909882085065 
76.000000 	 0.06140292201460714056 
77.000000 	 0.06233018357413269706 
78.000000 	 0.06324448903182326720 
79.000000 	 0.06413995502358577072 
80.000000 	 0.06501367899406208795 
81.000000 	 0.06583252469303889354 
82.000000 	 0.06655254815451686068 
83.000000 	 0.06721080361865677810 
84.000000 	 0.06777204767762705362 
85.000000 	 0.06820504412603806133 
86.000000 	 0.06855684403622534784 
87.000000 	 0.06879091064267014999 
88.000000 	 0.06888856552154644375 
89.000000 	 0.06888050738263762351 
90.000000 	 0.06873221100494064650 


DT = 8

	 Tn 	 Dbeta 
60.000000 	 0.06064021500499561929 
61.000000 	 0.06105211021792371351 
62.000000 	 0.06146789482215674061 
63.000000 	 0.06190010834862927358 
64.000000 	 0.06235515879503262388 
65.000000 	 0.06282986853299192542 
66.000000 	 0.06332293451621864855 
67.000000 	 0.06384082987068503967 
68.000000 	 0.06440336110702750416 
69.000000 	 0.06496152025293215615 
70.000000 	 0.06556359302904647690 
71.000000 	 0.06621186749964874663 
72.000000 	 0.06689482817085350141 
73.000000 	 0.06758587131147981986 
74.000000 	 0.06841054629982896984 
75.000000 	 0.06934707650871588247 
76.000000 	 0.07034223557169230756 
77.000000 	 0.07141813832535438833 
78.000000 	 0.07247973566744572715 
79.000000 	 0.07352028549216543807 
80.000000 	 0.07453646047358648830 
81.000000 	 0.07548979943363513800 
82.000000 	 0.07632931787760113829 
83.000000 	 0.07709782940762570369 
84.000000 	 0.07775424829040127050 
85.000000 	 0.07826196559882464543 
86.000000 	 0.07867527495035119001 
87.000000 	 0.07895147186297696296 
88.000000 	 0.07906831071660513910 
89.000000 	 0.07906146720168373554 
90.000000 	 0.07889004945163163862 


DT = 9

	 Tn 	 Dbeta 
60.000000 	 0.06825667172651340986 
61.000000 	 0.06872634222000047199 
62.000000 	 0.06920039696397455031 
63.000000 	 0.06969318602227392301 
64.000000 	 0.07021193289377315738 
65.000000 	 0.07075306971915783227 
66.000000 	 0.07131513899820320079 
67.000000 	 0.07190544173359783575 
68.000000 	 0.07254659585916922726 
69.000000 	 0.07318283308511908114 
70.000000 	 0.07386915879389729933 
71.000000 	 0.07460820530665672468 
72.000000 	 0.07538672044206734535 
73.000000 	 0.07617474569110148364 
74.000000 	 0.07711526209478858362 
75.000000 	 0.07818359996433398018 
76.000000 	 0.07931919609660502413 
77.000000 	 0.08054754779316702917 
78.000000 	 0.08176036285018156713 
79.000000 	 0.08295003590944148575 
80.000000 	 0.08411281210586335488 
81.000000 	 0.08520476589020130331 
82.000000 	 0.08616769283576861116 
83.000000 	 0.08705027490776763577 
84.000000 	 0.08780539428508105093 
85.000000 	 0.08839085579742755883 
86.000000 	 0.08886831793925896450 
87.000000 	 0.08918868680695793416 
88.000000 	 0.08932593938591879001 
89.000000 	 0.08932086762165185323 
90.000000 	 0.08912587661946680395 


DT = 10

	 Tn 	 Dbeta 
60.000000 	 0.07587868753922021037 
61.000000 	 0.07640744413225859788 
62.000000 	 0.07694108098304024146 
63.000000 	 0.07749580948950424153 
64.000000 	 0.07807967148485958631 
65.000000 	 0.07868871046131908908 
66.000000 	 0.07932131628876723517 
67.000000 	 0.07998562157019573071 
68.000000 	 0.08070712553705211567 
69.000000 	 0.08142316791765430439 
70.000000 	 0.08219561585511662993 
71.000000 	 0.08302745804477053293 
72.000000 	 0.08390364353246451690 
73.000000 	 0.08479085376478588676 
74.000000 	 0.08584986202673444700 
75.000000 	 0.08705307014854006542 
76.000000 	 0.08833243614209569661 
77.000000 	 0.08971696836142471765 
78.000000 	 0.09108484856510377925 
79.000000 	 0.09242760367995006554 
80.000000 	 0.09374104849202220813 
81.000000 	 0.09497565634819475633 
82.000000 	 0.09606582711512451356 
83.000000 	 0.09706621773259041519 
84.000000 	 0.09792349237940536910 
85.000000 	 0.09858966053879564262 
86.000000 	 0.09913386533910831244 
87.000000 	 0.09950040652999395108 
88.000000 	 0.09965927798502227652 
89.000000 	 0.09965652441626356162 
90.000000 	 0.09943751845473484952 


DT = 11

	 Tn 	 Dbeta 
60.000000 	 0.08350552610745556881 
61.000000 	 0.08409465423697161379 
62.000000 	 0.08468915957025513475 
63.000000 	 0.08530716469696146553 
64.000000 	 0.08595753250507083554 
65.000000 	 0.08663591943081365432 
66.000000 	 0.08734056452461762265 
67.000000 	 0.08808043558607639434 
68.000000 	 0.08888398164699166937 
69.000000 	 0.08968152150232661102 
70.000000 	 0.09054192327270790819 
71.000000 	 0.09146854390834922854 
72.000000 	 0.09244447275749949344 
73.000000 	 0.09343302632197514335 
74.000000 	 0.09461312326568534214 
75.000000 	 0.09595420229097166576 
76.000000 	 0.09738060359145631062 
77.000000 	 0.09892497265069967460 
78.000000 	 0.10045168800477613513 
79.000000 	 0.10195140446035477755 
80.000000 	 0.10341950361603294284 
81.000000 	 0.10480072366620299396 
82.000000 	 0.10602189657674537804 
83.000000 	 0.10714375851989932364 
84.000000 	 0.10810657354736313840 
85.000000 	 0.10885635101915229483 
86.000000 	 0.10946983590277696574 
87.000000 	 0.10988450934550147986 
88.000000 	 0.11006618075523956490 
89.000000 	 0.11006628139420589207 
90.000000 	 0.10982282875172290348 


DT = 12

	 Tn 	 Dbeta 
60.000000 	 0.09113646009966165640 
61.000000 	 0.09178722003516749661 
62.000000 	 0.09244385485772865785 
63.000000 	 0.09312644727059753158 
64.000000 	 0.09384468382559986444 
65.000000 	 0.09459383550538365271 
66.000000 	 0.09537199233792018060 
67.000000 	 0.09618896078991452658 
68.000000 	 0.09707620683815772200 
69.000000 	 0.09795690207918848758 
70.000000 	 0.09890705197498105006 
71.000000 	 0.09993039337811818190 
72.000000 	 0.10100809616430538040 
73.000000 	 0.10210010735291535910 
74.000000 	 0.10340383675704713229 
75.000000 	 0.10488572607418208960 
76.000000 	 0.10646236153592571194 
77.000000 	 0.10817014935901750339 
78.000000 	 0.10985939336681808942 
79.000000 	 0.11151987190630884006 
80.000000 	 0.11314653053212342382 
81.000000 	 0.11467824089622104256 
82.000000 	 0.11603409840473570547 
83.000000 	 0.11728102040081557489 
84.000000 	 0.11835269240672957602 
85.000000 	 0.11918892312433573832 
86.000000 	 0.11987417403692623985 
87.000000 	 0.12033890000092603567 
88.000000 	 0.12054452886013980462 
89.000000 	 0.12054800951579683344 
90.000000 	 0.12027968828125469580 


DT = 13

	 Tn 	 Dbeta 
60.000000 	 0.09877077120775448749 
61.000000 	 0.09948439826544688835 
62.000000 	 0.10020439843655630507 
63.000000 	 0.10095286253187761571 
64.000000 	 0.10174030326610897235 
65.000000 	 0.10256160778043421633 
66.000000 	 0.10341471886406235214 
67.000000 	 0.10431028499697390932 
68.000000 	 0.10528285490080335762 
69.000000 	 0.10624832936878277068 
70.000000 	 0.10728998474346569669 
71.000000 	 0.10841194919722450807 
72.000000 	 0.10959341449744045005 
73.000000 	 0.11079095400248828440 
74.000000 	 0.11222080715948033747 
75.000000 	 0.11384638555073954558 
76.000000 	 0.11557638816619116018 
77.000000 	 0.11745110312072747083 
78.000000 	 0.11930649367428253216 
79.000000 	 0.12113145744756138866 
80.000000 	 0.12292050108682016363 
81.000000 	 0.12460650094562357448 
82.000000 	 0.12610065070352169392 
83.000000 	 0.12747614852626398818 
84.000000 	 0.12865992667245532144 
85.000000 	 0.12958539681390965348 
86.000000 	 0.13034484912028004855 
87.000000 	 0.13086150894113504628 
88.000000 	 0.13109222961338243274 
89.000000 	 0.13109960610304555173 
90.000000 	 0.13080600401143649414 


DT = 14

	 Tn 	 Dbeta 
60.000000 	 0.10640775016363403227 
61.000000 	 0.10718545492012795939 
62.000000 	 0.10797003137217255075 
63.000000 	 0.10878562551185021190 
64.000000 	 0.10964357860696459512 
65.000000 	 0.11053839557887966405 
66.000000 	 0.11146787374847701158 
67.000000 	 0.11244350683224771381 
68.000000 	 0.11350299076476734472 
69.000000 	 0.11455483456536430520 
70.000000 	 0.11568971619969629916 
71.000000 	 0.11691216635020809655 
72.000000 	 0.11819934116875410735 
73.000000 	 0.11950443652952331963 
74.000000 	 0.12106285279006893940 
75.000000 	 0.12283493906997924872 
76.000000 	 0.12472137667643581893 
77.000000 	 0.12676645438155467738 
78.000000 	 0.12879153461646924983 
79.000000 	 0.13078463008849838811 
80.000000 	 0.13273980567215326598 
81.000000 	 0.13458381627676860304 
82.000000 	 0.13621979213968010702 
83.000000 	 0.13772730964543003496 
84.000000 	 0.13902637666965814156 
85.000000 	 0.14004381557202724706 
86.000000 	 0.14087985489544449513 
87.000000 	 0.14145029165098219059 
88.000000 	 0.14170721578936862350 
89.000000 	 0.14171899413430624759 
90.000000 	 0.14139970841188925776 


DT = 15

	 Tn 	 Dbeta 
60.000000 	 0.11404669675281621510 
61.000000 	 0.11488966525870791813 
62.000000 	 0.11574000421721175602 
63.000000 	 0.11662396096296373527 
64.000000 	 0.11755370759955036108 
65.000000 	 0.11852336845941226218 
66.000000 	 0.11953059715232952631 
67.000000 	 0.12058773573292672077 
68.000000 	 0.12173569049791485575 
69.000000 	 0.12287546033071408691 
70.000000 	 0.12410525279338641136 
71.000000 	 0.12543001204430723194 
72.000000 	 0.12682480223066885938 
73.000000 	 0.12823943827078077007 
74.000000 	 0.12992880557581407142 
75.000000 	 0.13185015921324075294 
76.000000 	 0.13389603517949247302 
77.000000 	 0.13611483928807122101 
78.000000 	 0.13831307840805789899 
79.000000 	 0.14047787623148555447 
80.000000 	 0.14260285300693040234 
81.000000 	 0.14460851864052423621 
82.000000 	 0.14638978162392113358 
83.000000 	 0.14803269173115055080 
84.000000 	 0.14945016490047557944 
85.000000 	 0.15056224591869776797 
86.000000 	 0.15147720892725297093 
87.000000 	 0.15210322806947740304 
88.000000 	 0.15238744500878273480 
89.000000 	 0.15240412161547661762 
90.000000 	 0.15205875883354708078 


DT = 16

	 Tn 	 Dbeta 
60.000000 	 0.12168691982518761718 
61.000000 	 0.12259631381858314414 
62.000000 	 0.12351357702182723386 
63.000000 	 0.12446710336857852441 
64.000000 	 0.12546989797453067528 
65.000000 	 0.12651570622306629321 
66.000000 	 0.12760203975685499578 
67.000000 	 0.12874209194999228223 
68.000000 	 0.12998004130423035374 
69.000000 	 0.13120926078822411909 
70.000000 	 0.13253561279157083375 
71.000000 	 0.13396446569258216308 
72.000000 	 0.13546873635227532628 
73.000000 	 0.13699485560888219338 
74.000000 	 0.13881751101058856235 
75.000000 	 0.14089083273649263828 
76.000000 	 0.14309908663177500765 
77.000000 	 0.14549490958996505463 
78.000000 	 0.14786970366454302295 
79.000000 	 0.15020969952064031072 
80.000000 	 0.15250806994318405474 
81.000000 	 0.15467895884030682940 
82.000000 	 0.15660889802925434533 
83.000000 	 0.15839050364764717393 
84.000000 	 0.15992943565953751661 
85.000000 	 0.16113877697555853419 
86.000000 	 0.16213495212123080202 
87.000000 	 0.16281832206871207913 
88.000000 	 0.16313089919185069787 
89.000000 	 0.16315296102039447690 
90.000000 	 0.16278113695673579464 


DT = 17

	 Tn 	 Dbeta 
60.000000 	 0.12932773730289015557 
61.000000 	 0.13030469442303815875 
62.000000 	 0.13129001934142756070 
63.000000 	 0.13231429695009047642 
64.000000 	 0.13339136744798033019 
65.000000 	 0.13451459891792380552 
66.000000 	 0.13568136276619843783 
67.000000 	 0.13690570654868894351 
68.000000 	 0.13823514152127905352 
69.000000 	 0.13955530151687292606 
70.000000 	 0.14097982626830984909 
71.000000 	 0.14251451889838301357 
72.000000 	 0.14413009479766333842 
73.000000 	 0.14576959794350244359 
74.000000 	 0.14772782811672119374 
75.000000 	 0.14995576051937009598 
76.000000 	 0.15232926876676508576 
77.000000 	 0.15490533255360955378 
78.000000 	 0.15746000529217626940 
79.000000 	 0.15997862070382476429 
80.000000 	 0.16245390129516487643 
81.000000 	 0.16479350652349158968 
82.000000 	 0.16687543994168432815 
83.000000 	 0.16879897485635453336 
84.000000 	 0.17046235469325363154 
85.000000 	 0.17177152008083479418 
86.000000 	 0.17285114829626294086 
87.000000 	 0.17359360099117143728 
88.000000 	 0.17393558407272027844 
89.000000 	 0.17396350879369967823 
90.000000 	 0.17356484830093366067 


DT = 18

	 Tn 	 Dbeta 
60.000000 	 0.13696847618532959068 
61.000000 	 0.13801411018646742024 
62.000000 	 0.13906861024179870134 
63.000000 	 0.14016479567162806741 
64.000000 	 0.14131734372528720334 
65.000000 	 0.14251924684185759973 
66.000000 	 0.14376773790859634361 
67.000000 	 0.14507772140771707514 
68.000000 	 0.14650010061683460538 
69.000000 	 0.14791265954485938172 
70.000000 	 0.14943693509461772329 
71.000000 	 0.15107917544074014882 
72.000000 	 0.15280784140597955534 
73.000000 	 0.15456258766521069337 
74.000000 	 0.15665862941047040136 
75.000000 	 0.15904375751969110353 
76.000000 	 0.16158533403595995437 
77.000000 	 0.16434479088555339898 
78.000000 	 0.16708259439072978281 
79.000000 	 0.16978317751083255027 
80.000000 	 0.17243880968845656798 
81.000000 	 0.17495054999733367085 
82.000000 	 0.17718772544007954650 
83.000000 	 0.17925635515599314118 
84.000000 	 0.18104710889849795485 
85.000000 	 0.18245860844855513183 
86.000000 	 0.18362388380613545169 
87.000000 	 0.18442711523972288301 
88.000000 	 0.18479952876894314984 
89.000000 	 0.18483378491004032185 
90.000000 	 0.18440792179009418694 


DT = 19

	 Tn 	 Dbeta 
60.000000 	 0.14460847255133979505 
61.000000 	 0.14572387351685739398 
62.000000 	 0.14684863830160221898 
63.000000 	 0.14801786324226312574 
64.000000 	 0.14924706450278105163 
65.000000 	 0.15052886054322595077 
66.000000 	 0.15186034743577450645 
67.000000 	 0.15325728921695491724 
68.000000 	 0.15477403918440263419 
69.000000 	 0.15628042334258424040 
70.000000 	 0.15790599292826895672 
71.000000 	 0.15965745126026842371 
72.000000 	 0.16150095257273078264 
73.000000 	 0.16337276013141585618 
74.000000 	 0.16560880087070958822 
75.000000 	 0.16815365273263610524 
76.000000 	 0.17086604955623366231 
77.000000 	 0.17381198266469483071 
78.000000 	 0.17673609816756385982 
79.000000 	 0.17962192454593930990 
80.000000 	 0.18246127542698609147 
81.000000 	 0.18514849606675112814 
82.000000 	 0.18754409190213736092 
83.000000 	 0.18976091445331441654 
84.000000 	 0.19168190605666904358 
85.000000 	 0.19319819686754549637 
86.000000 	 0.19445126720499125716 
87.000000 	 0.19531693791497262147 
88.000000 	 0.19572078540055651286 
89.000000 	 0.19576183248395201408 
90.000000 	 0.19530840936801532881 


DT = 20

	 Tn 	 Dbeta 
60.000000 	 0.15224707155851166518 
61.000000 	 0.15343330611550562437 
62.000000 	 0.15462940161221758184 
63.000000 	 0.15587277311571678950 
64.000000 	 0.15717977746700032005 
65.000000 	 0.15854266081941775779 
66.000000 	 0.15995838412045476629 
67.000000 	 0.16144357347356394494 
68.000000 	 0.16305608893751438737 
69.000000 	 0.16465769281476166919 
70.000000 	 0.16638606520321935767 
71.000000 	 0.16824837444524062824 
72.000000 	 0.17020841723191940109 
73.000000 	 0.17219906364387180253 
74.000000 	 0.17457724191019391435 
75.000000 	 0.17728428915381394537 
76.000000 	 0.18017019706269346568 
77.000000 	 0.18330562128195534988 
78.000000 	 0.18641915986156623597 
79.000000 	 0.18949343319309344680 
80.000000 	 0.19251979637589847205 
81.000000 	 0.19538576989156694608 
82.000000 	 0.19794289583363056106 
83.000000 	 0.20031094256128875730 
84.000000 	 0.20236497459941593657 
85.000000 	 0.20398846143608340142 
86.000000 	 0.20533142895222156188 
87.000000 	 0.20626116449515771722 
88.000000 	 0.20669742875371049928 
89.000000 	 0.20674571742532352192 
90.000000 	 0.20626438565867213915 
